Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageCars,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Mod,LandSlope_Sev,ExterQual_Fa,ExterQual_Gd,KitchenQual_Fa,KitchenQual_Gd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y
458,20,191004.99478714162,70.04995836802665,53227,1,0,223854.6170212766,212565.42857142858,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,4,6,1954,1994,194690.0,185406.36363636365,175942.37962962964,0.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,257689.80597014926,149493.6554054054,1116,184694.69028662422,0,248,1364,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1663,1,0,1,0,2,1,146385.48387096773,2,226351.41578947369,202892.65632183908,1954.0,2,187489.8360030511,224,137,0,0,0,0,0,3,2008,175202.21953255427,256000,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True
459,70,126316.83027522935,70.04995836802665,5100,1,0,176938.0475285171,128225.30088495575,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,8,7,1925,1996,218876.93356643355,179803.6792189679,162990.0,0.0,168897.5684931507,225230.44204018547,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,588,588,182021.19537815126,123919.48979591837,1,186825.1131934033,833,0,1666,0,0,1,0,3,1,183429.14705882352,1,226351.41578947369,134091.16279069768,1925.0,1,187489.8360030511,192,63,0,0,0,0,0,6,2008,175202.21953255427,161000,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
460,50,191004.99478714162,70.04995836802665,7015,1,0,181623.4258555133,124834.05172413793,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,5,4,1950,1950,171483.95617879054,179803.6792189679,149422.17727272728,161.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,151852.7027027027,185,184694.69028662422,0,524,709,182021.19537815126,142362.8761682243,1,186825.1131934033,224,0,1203,1,0,1,0,3,1,183429.14705882352,1,205723.48881789137,134091.16279069768,1950.0,1,187489.8360030511,0,0,248,0,0,0,0,7,2009,175202.21953255427,110000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
461,60,214014.06153846154,75.0,8004,1,0,176938.0475285171,225379.83720930232,184396.61538461538,181169.40553633217,185763.80737704918,210051.76404494382,8,5,2009,2009,171483.95617879054,179803.6792189679,213732.90097087377,110.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,544,184694.69028662422,0,288,832,182021.19537815126,214914.42914979756,1,186825.1131934033,1103,0,1935,1,0,2,1,3,1,183429.14705882352,0,141331.48260869566,254751.73863636365,2009.0,2,187489.8360030511,0,150,0,0,0,0,0,12,2009,272291.752,263435,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
462,70,191004.99478714162,60.0,7200,1,0,176938.0475285171,142591.36,142475.4814814815,181169.40553633217,185763.80737704918,210051.76404494382,7,9,1936,2007,171483.95617879054,179803.6792189679,149841.64563106795,0.0,168897.5684931507,225230.44204018547,202688.4789644013,213599.9076923077,165652.29590766,161573.06818181818,350,151101.0,210,0,560,182021.19537815126,214914.42914979756,1,186825.1131934033,560,0,1135,1,0,1,0,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1971.0,2,187489.8360030511,256,0,0,0,0,0,0,4,2009,175202.21953255427,155000,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
463,20,191004.99478714162,60.0,8281,1,0,176938.0475285171,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1965,1965,171483.95617879054,179803.6792189679,149422.17727272728,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,553,151101.0,311,0,864,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,864,0,0,1,0,3,1,183429.14705882352,1,129764.15,134091.16279069768,1965.0,1,187489.8360030511,0,0,236,0,0,0,0,12,2009,175202.21953255427,62383,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
464,70,191004.99478714162,74.0,11988,1,0,176938.0475285171,210624.72549019608,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,7,1934,1995,218876.93356643355,179803.6792189679,162990.0,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,151852.7027027027,326,184694.69028662422,0,389,715,182021.19537815126,123919.48979591837,1,122196.89361702128,811,0,1660,0,0,1,1,3,1,183429.14705882352,1,226351.41578947369,134091.16279069768,1939.0,1,187489.8360030511,0,0,0,0,0,0,0,8,2008,175202.21953255427,188700,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
465,20,191004.99478714162,60.0,8430,1,0,176938.0475285171,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1978,1978,171483.95617879054,179803.6792189679,163077.45045045044,136.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,165652.29590766,146889.24812030076,616,184694.69028662422,0,424,1040,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,1040,0,0,2,0,3,1,183429.14705882352,0,141331.48260869566,103317.28395061729,1978.5061638868744,0,103317.28395061729,0,0,0,0,0,0,0,8,2009,175202.21953255427,124000,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
466,120,126316.83027522935,70.04995836802665,3072,1,0,176938.0475285171,194870.88235294117,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,7,5,2004,2004,218876.93356643355,179803.6792189679,213732.90097087377,18.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,1375,1375,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1414,0,0,2,0,2,1,183429.14705882352,1,205723.48881789137,202892.65632183908,2004.0,2,187489.8360030511,144,20,0,0,0,0,0,5,2006,175202.21953255427,178740,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True
467,20,191004.99478714162,85.0,10628,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,1970,1970,194690.0,185406.36363636365,175942.37962962964,0.0,168897.5684931507,149805.714511041,140759.81818181818,213599.9076923077,257689.80597014926,235413.72009569377,778,184694.69028662422,0,499,1277,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,1277,1,0,1,0,2,1,183429.14705882352,1,129764.15,202892.65632183908,1970.0,2,187489.8360030511,0,0,0,0,176,0,0,4,2007,175202.21953255427,167000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
468,70,191004.99478714162,79.0,9480,1,0,176938.0475285171,145847.08,135091.66666666666,181169.40553633217,185763.80737704918,210051.76404494382,5,7,1942,1995,171483.95617879054,179803.6792189679,149422.17727272728,224.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,151852.7027027027,386,184694.69028662422,0,342,728,182021.19537815126,214914.42914979756,1,186825.1131934033,756,0,1644,0,0,1,1,3,1,183429.14705882352,2,226351.41578947369,202892.65632183908,1942.0,1,187489.8360030511,168,0,0,0,0,0,0,6,2007,175202.21953255427,146500,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
469,20,191004.99478714162,98.0,11428,1,0,176938.0475285171,316270.6233766234,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2006,2006,171483.95617879054,179803.6792189679,213732.90097087377,248.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,1626,1626,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1634,0,0,2,0,3,1,183429.14705882352,1,226351.41578947369,202892.65632183908,2006.0,3,187489.8360030511,0,44,0,0,0,0,0,5,2007,175202.21953255427,250000,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
470,60,191004.99478714162,76.0,9291,1,0,181623.4258555133,186555.7966101695,190750.0,181169.40553633217,185763.80737704918,210051.76404494382,6,5,1993,1993,171483.95617879054,179803.6792189679,163077.45045045044,120.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,426,184694.69028662422,0,406,832,182021.19537815126,214914.42914979756,1,186825.1131934033,878,0,1710,0,0,2,1,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1993.0,2,187489.8360030511,144,70,0,0,0,0,0,6,2008,175202.21953255427,187000,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
471,120,191004.99478714162,70.04995836802665,6820,1,0,181623.4258555133,310499.0,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,8,5,1985,1985,171483.95617879054,179803.6792189679,163077.45045045044,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,368,151101.0,1120,0,1488,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,1502,1,0,1,1,1,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1985.0,2,187489.8360030511,0,54,0,0,140,0,0,6,2010,175202.21953255427,212000,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
472,60,191004.99478714162,92.0,11952,1,0,176938.0475285171,189050.0684931507,225875.0,181169.40553633217,185763.80737704918,210051.76404494382,7,6,1977,1977,180568.42857142858,241400.0,150655.07692307694,0.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,808,808,182021.19537815126,142362.8761682243,1,186825.1131934033,808,0,1969,0,0,2,1,3,1,183429.14705882352,1,226351.41578947369,202892.65632183908,1977.0,2,187489.8360030511,0,0,0,0,276,0,0,11,2007,175202.21953255427,190000,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
473,180,126316.83027522935,35.0,3675,1,0,176938.0475285171,128219.7,184495.49206349207,181169.40553633217,181959.34210526315,166703.38461538462,6,5,2005,2005,171483.95617879054,179803.6792189679,213732.90097087377,80.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,257689.80597014926,235413.72009569377,459,184694.69028662422,0,88,547,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1072,1,0,1,0,2,1,183429.14705882352,0,141331.48260869566,160570.68421052632,2005.0,2,187489.8360030511,0,28,0,0,0,0,0,6,2008,175202.21953255427,148000,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
474,20,191004.99478714162,110.0,14977,1,0,176938.0475285171,316270.6233766234,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2006,2007,171483.95617879054,179803.6792189679,213732.90097087377,304.0,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,257689.80597014926,235413.72009569377,1350,184694.69028662422,0,626,1976,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1976,1,0,2,0,2,1,183429.14705882352,1,337712.5,202892.65632183908,2006.0,3,187489.8360030511,250,63,0,0,0,0,0,7,2007,272291.752,440000,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
475,120,191004.99478714162,41.0,5330,1,0,176938.0475285171,310499.0,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,8,5,2000,2000,171483.95617879054,179803.6792189679,231690.65573770492,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,1196,184694.69028662422,0,298,1494,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1652,1,0,2,0,2,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2000.0,2,187489.8360030511,96,48,0,0,0,0,0,8,2007,175202.21953255427,251000,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
476,20,191004.99478714162,80.0,8480,1,0,181623.4258555133,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,1963,1963,218876.93356643355,179803.6792189679,163077.45045045044,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,235413.72009569377,630,184694.69028662422,0,340,970,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,970,1,0,1,0,2,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1996.0,2,187489.8360030511,0,24,0,0,192,0,0,7,2007,175202.21953255427,132500,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
477,20,191004.99478714162,75.0,13125,1,0,176938.0475285171,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,5,1997,1998,171483.95617879054,179803.6792189679,213732.90097087377,215.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,257689.80597014926,235413.72009569377,994,184694.69028662422,0,484,1478,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1493,1,0,2,0,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1997.0,2,187489.8360030511,140,39,0,0,0,0,0,4,2008,175202.21953255427,208900,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True
478,60,191004.99478714162,105.0,13693,1,0,176938.0475285171,316270.6233766234,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,9,5,2006,2006,218876.93356643355,179803.6792189679,213732.90097087377,772.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,170670.57674418605,0,184694.69028662422,0,2153,2153,182021.19537815126,214914.42914979756,1,186825.1131934033,574,0,2643,0,0,2,1,3,1,183429.14705882352,1,226351.41578947369,254751.73863636365,2006.0,3,187489.8360030511,414,84,0,0,0,0,0,3,2007,175202.21953255427,380000,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
479,20,191004.99478714162,79.0,10637,1,0,176938.0475285171,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2007,2008,218876.93356643355,179803.6792189679,213732.90097087377,336.0,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,257689.80597014926,235413.72009569377,1288,184694.69028662422,0,417,1705,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1718,1,0,2,0,3,1,183429.14705882352,1,226351.41578947369,202892.65632183908,2007.0,3,187489.8360030511,208,44,0,0,0,0,0,9,2009,175202.21953255427,297000,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
480,30,126316.83027522935,50.0,5925,1,0,176938.0475285171,128225.30088495575,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,4,7,1937,2000,218876.93356643355,179803.6792189679,162990.0,435.0,184034.89625585024,132291.07534246575,115692.02857142857,183632.6209000763,165652.29590766,146889.24812030076,168,184694.69028662422,0,739,907,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,1131,0,0,1,0,2,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1995.0,2,187489.8360030511,0,72,0,0,0,0,0,3,2007,167377.41666666666,89471,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
481,20,191004.99478714162,98.0,16033,1,0,177934.5744680851,316270.6233766234,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,9,5,2004,2005,218876.93356643355,179803.6792189679,213732.90097087377,378.0,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,257689.80597014926,235413.72009569377,1261,184694.69028662422,0,572,1833,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1850,1,0,2,0,3,1,183429.14705882352,1,226351.41578947369,202892.65632183908,2004.0,3,187489.8360030511,519,112,0,0,0,0,0,3,2006,175202.21953255427,326000,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
482,20,191004.99478714162,72.0,11846,1,0,176938.0475285171,316270.6233766234,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,9,5,2003,2004,218876.93356643355,179803.6792189679,213732.90097087377,562.0,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,257689.80597014926,235413.72009569377,1567,184694.69028662422,0,225,1792,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1792,1,0,2,0,2,1,183429.14705882352,1,226351.41578947369,202892.65632183908,2003.0,3,187489.8360030511,206,49,0,0,0,0,0,8,2006,175202.21953255427,374000,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
483,70,126316.83027522935,50.0,2500,1,0,181623.4258555133,128225.30088495575,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,8,1915,2005,171483.95617879054,179803.6792189679,162990.0,0.0,184034.89625585024,225230.44204018547,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,299,184694.69028662422,0,611,910,182021.19537815126,214914.42914979756,1,186825.1131934033,910,0,1826,1,0,1,1,4,1,144240.64705882352,1,226351.41578947369,202892.65632183908,1915.0,1,123573.35416666667,0,0,0,0,0,0,0,6,2009,175202.21953255427,155000,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
